Current problem index : 2 ,9:48h - 9/19/2013
Refresh problem ,9:48h - 9/19/2013
Replaying all steps ,9:48h - 9/19/2013
Click ,9:48h - 9/19/2013
Make command Turn W,9:48h - 9/19/2013
Click ,9:48h - 9/19/2013
Make command Move 2,9:48h - 9/19/2013
Click ,9:48h - 9/19/2013
Make command Turn S,9:48h - 9/19/2013
Click ,9:48h - 9/19/2013
Make command Move -3,9:48h - 9/19/2013
Click ,9:48h - 9/19/2013
Make command Move 3,9:48h - 9/19/2013
Click ,9:48h - 9/19/2013
Make command Move 3,9:48h - 9/19/2013
Checking the solution ,9:48h - 9/19/2013
Click ,9:48h - 9/19/2013
Solution is Incorrect ,9:48h - 9/19/2013
Checked emotions are Pitiful. ,9:48h - 9/19/2013
Refresh problem ,9:48h - 9/19/2013
Replaying all steps ,9:48h - 9/19/2013
Click ,9:48h - 9/19/2013
Make command Move 2,9:48h - 9/19/2013
Click ,9:48h - 9/19/2013
Make command Turn S,9:48h - 9/19/2013
Click ,9:48h - 9/19/2013
Make command Move 3,9:48h - 9/19/2013
Checking the solution ,9:48h - 9/19/2013
Click ,9:48h - 9/19/2013
Solution is Incorrect ,9:48h - 9/19/2013
Checked emotions are Guilty. ,9:48h - 9/19/2013
Refresh problem ,9:48h - 9/19/2013
Replaying all steps ,9:48h - 9/19/2013
Click ,9:48h - 9/19/2013
Make command Turn W,9:48h - 9/19/2013
Click ,9:48h - 9/19/2013
Make command Move 2,9:48h - 9/19/2013
Click ,9:48h - 9/19/2013
Make command Turn S,9:48h - 9/19/2013
Click ,9:48h - 9/19/2013
Make command Move 3,9:48h - 9/19/2013
Click ,9:48h - 9/19/2013
Make command Plot point,9:48h - 9/19/2013
Checking the solution ,9:48h - 9/19/2013
Click ,9:48h - 9/19/2013
Solution is Correct ,9:48h - 9/19/2013
Checked emotions are Proud. ,9:48h - 9/19/2013
Refresh problem ,9:48h - 9/19/2013
Replaying all steps ,9:48h - 9/19/2013
Moving to next problem ,9:48h - 9/19/2013
Current problem index : 3 ,9:48h - 9/19/2013
Refresh problem ,9:48h - 9/19/2013
Replaying all steps ,9:48h - 9/19/2013
Click ,9:48h - 9/19/2013
Make command Move 2,9:48h - 9/19/2013
Click ,9:48h - 9/19/2013
Click ,9:48h - 9/19/2013
Make command Turn S,9:48h - 9/19/2013
Click ,9:48h - 9/19/2013
Make command Move 2,9:48h - 9/19/2013
Click ,9:48h - 9/19/2013
Make command Plot point,9:48h - 9/19/2013
Checking the solution ,9:48h - 9/19/2013
Click ,9:48h - 9/19/2013
Solution is Incorrect ,9:48h - 9/19/2013
Checked emotions are Frustrated. ,9:48h - 9/19/2013
Refresh problem ,9:48h - 9/19/2013
Replaying all steps ,9:48h - 9/19/2013
Click ,9:48h - 9/19/2013
Make command Move 2,9:48h - 9/19/2013
Click ,9:48h - 9/19/2013
Make command Move 1,9:48h - 9/19/2013
Click ,9:48h - 9/19/2013
Make command Turn S,9:48h - 9/19/2013
Click ,9:48h - 9/19/2013
Make command Move 2,9:48h - 9/19/2013
Click ,9:48h - 9/19/2013
Make command Plot point,9:48h - 9/19/2013
Checking the solution ,9:48h - 9/19/2013
Click ,9:48h - 9/19/2013
Solution is Correct ,9:48h - 9/19/2013
Checked emotions are Happy. ,9:48h - 9/19/2013
Refresh problem ,9:48h - 9/19/2013
Replaying all steps ,9:48h - 9/19/2013
Moving to next problem ,9:48h - 9/19/2013
Current problem index : 4 ,9:48h - 9/19/2013
Replaying all steps ,9:48h - 9/19/2013
Refresh problem ,9:48h - 9/19/2013
Click ,9:48h - 9/19/2013
Click ,9:48h - 9/19/2013
Click ,9:48h - 9/19/2013
Make command Plot point,9:48h - 9/19/2013
Click ,9:48h - 9/19/2013
Click ,9:48h - 9/19/2013
Make command Grab Point P1,9:48h - 9/19/2013
Click ,9:48h - 9/19/2013
Make command Turn E,9:48h - 9/19/2013
Click ,9:48h - 9/19/2013
Make command Move 2,9:48h - 9/19/2013
Click ,9:48h - 9/19/2013
Make command Turn S,9:48h - 9/19/2013
Click ,9:48h - 9/19/2013
Make command Move 2,9:48h - 9/19/2013
Click ,9:48h - 9/19/2013
Make command Release Point,9:48h - 9/19/2013
Checking the solution ,9:48h - 9/19/2013
Click ,9:48h - 9/19/2013
Solution is Correct ,9:48h - 9/19/2013
Checked emotions are Guilty. ,9:48h - 9/19/2013
Replaying all steps ,9:48h - 9/19/2013
Refresh problem ,9:48h - 9/19/2013
Replaying all steps ,9:48h - 9/19/2013
Moving to next problem ,9:48h - 9/19/2013
Current problem index : 5 ,9:48h - 9/19/2013
Refresh problem ,9:48h - 9/19/2013
Replaying all steps ,9:48h - 9/19/2013
Click ,9:48h - 9/19/2013
Make command Turn S,9:48h - 9/19/2013
Click ,9:48h - 9/19/2013
Click ,9:48h - 9/19/2013
Make command Grab Point P1,9:48h - 9/19/2013
Click ,9:48h - 9/19/2013
Make command Turn S,9:48h - 9/19/2013
Click ,9:48h - 9/19/2013
Make command Move 1,9:48h - 9/19/2013
Click ,9:48h - 9/19/2013
Make command Release Point,9:48h - 9/19/2013
Click ,9:48h - 9/19/2013
Make command Plot point,9:48h - 9/19/2013
Checking the solution ,9:48h - 9/19/2013
Click ,9:48h - 9/19/2013
Solution is Incorrect ,9:48h - 9/19/2013
Checked emotions are Frustrated. ,9:48h - 9/19/2013
Refresh problem ,9:48h - 9/19/2013
Replaying all steps ,9:48h - 9/19/2013
Click ,9:48h - 9/19/2013
Make command Grab Point P1,9:48h - 9/19/2013
Click ,9:48h - 9/19/2013
Make command Turn E,9:48h - 9/19/2013
Click ,9:48h - 9/19/2013
Make command Move 3,9:48h - 9/19/2013
Click ,9:48h - 9/19/2013
Make command Turn N,9:48h - 9/19/2013
Click ,9:48h - 9/19/2013
Make command Move 1,9:48h - 9/19/2013
Click ,9:48h - 9/19/2013
Make command Release Point,9:48h - 9/19/2013
Checking the solution ,9:48h - 9/19/2013
Click ,9:48h - 9/19/2013
Solution is Correct ,9:48h - 9/19/2013
Checked emotions are Pitiful. ,9:48h - 9/19/2013
Moving to next problem ,9:48h - 9/19/2013
Current problem index : 6 ,9:48h - 9/19/2013
Refresh problem ,9:48h - 9/19/2013
Replaying all steps ,9:48h - 9/19/2013
Switch user 9,20:20h - 8/27/2013
Current problem index : 0 ,11:32h - 9/19/2013
Current problem index : 0 ,12:4h - 9/19/2013
Current problem index : 0 ,12:14h - 9/19/2013
Click ,12:14h - 9/19/2013
Current problem index : 0 ,12:16h - 9/19/2013
Click ,12:16h - 9/19/2013
Current problem index : 0 ,12:32h - 9/19/2013
Current problem index : 0 ,12:33h - 9/19/2013
Click ,12:33h - 9/19/2013
Click ,12:33h - 9/19/2013
Click ,12:33h - 9/19/2013
Click ,12:33h - 9/19/2013
Make command Move -2,12:33h - 9/19/2013
Click ,12:33h - 9/19/2013
Make command Plot point,12:33h - 9/19/2013
Replaying all steps ,12:33h - 9/19/2013
Click ,12:33h - 9/19/2013
Make command Grab Point P1,12:33h - 9/19/2013
Click ,12:33h - 9/19/2013
Make command Move 2,12:33h - 9/19/2013
Click ,12:33h - 9/19/2013
Make command Release Point,12:33h - 9/19/2013
Refresh problem ,12:33h - 9/19/2013
Replaying all steps ,12:33h - 9/19/2013
Checking the solution ,12:33h - 9/19/2013
Click ,12:33h - 9/19/2013
Solution is Correct ,12:33h - 9/19/2013
Checked emotions are Happy. ,12:33h - 9/19/2013
Current problem index : 1 ,12:33h - 9/19/2013
Moving to next problem ,12:33h - 9/19/2013
Refresh problem ,12:33h - 9/19/2013
Replaying all steps ,12:33h - 9/19/2013
Click ,12:33h - 9/19/2013
Solution is Incorrect ,12:33h - 9/19/2013
Checking the solution ,12:33h - 9/19/2013
Checked emotions are . ,12:33h - 9/19/2013
Checking the solution ,12:33h - 9/19/2013
Click ,12:33h - 9/19/2013
Solution is Incorrect ,12:33h - 9/19/2013
Checked emotions are Frustrated. ,12:33h - 9/19/2013
Click ,12:33h - 9/19/2013
Make command Move 3,12:33h - 9/19/2013
Click ,12:33h - 9/19/2013
Click ,12:33h - 9/19/2013
Click ,12:33h - 9/19/2013
Make command Turn 2,12:33h - 9/19/2013
Click ,12:33h - 9/19/2013
Make command Turn -1,12:33h - 9/19/2013
Click ,12:33h - 9/19/2013
Make command Turn N,12:33h - 9/19/2013
Click ,12:33h - 9/19/2013
Make command Move -1,12:33h - 9/19/2013
Checking the solution ,12:33h - 9/19/2013
Click ,12:33h - 9/19/2013
Solution is Incorrect ,12:33h - 9/19/2013
Checked emotions are Frustrated. ,12:33h - 9/19/2013
Replaying all steps ,12:33h - 9/19/2013
Click ,12:33h - 9/19/2013
Make command Move 1,12:33h - 9/19/2013
Click ,12:33h - 9/19/2013
Make command Move -1,12:33h - 9/19/2013
Click ,12:33h - 9/19/2013
Make command Plot point,12:33h - 9/19/2013
Replaying all steps ,12:33h - 9/19/2013
Checking the solution ,12:33h - 9/19/2013
Click ,12:33h - 9/19/2013
Solution is Incorrect ,12:33h - 9/19/2013
Checked emotions are . ,12:33h - 9/19/2013
Click ,12:33h - 9/19/2013
Make command Move 3,12:33h - 9/19/2013
Click ,12:33h - 9/19/2013
Replaying all steps ,12:33h - 9/19/2013
Replaying all steps ,12:33h - 9/19/2013
Click ,12:33h - 9/19/2013
Make command Turn N,12:33h - 9/19/2013
Click ,12:33h - 9/19/2013
Make command Move 1,12:33h - 9/19/2013
Click ,12:33h - 9/19/2013
Make command Plot point,12:33h - 9/19/2013
Checking the solution ,12:33h - 9/19/2013
Click ,12:33h - 9/19/2013
Solution is Correct ,12:33h - 9/19/2013
Checked emotions are Grateful. ,12:33h - 9/19/2013
Refresh problem ,12:33h - 9/19/2013
Replaying all steps ,12:33h - 9/19/2013
Click ,12:33h - 9/19/2013
Make command Move -2,12:33h - 9/19/2013
Click ,12:33h - 9/19/2013
Make command Turn N,12:33h - 9/19/2013
Click ,12:33h - 9/19/2013
Make command Move -3,12:33h - 9/19/2013
Click ,12:33h - 9/19/2013
Make command Plot point,12:33h - 9/19/2013
Checking the solution ,12:33h - 9/19/2013
Click ,12:33h - 9/19/2013
Solution is Correct ,12:33h - 9/19/2013
Checked emotions are Happy. ,12:33h - 9/19/2013
Moving to next problem ,12:33h - 9/19/2013
Current problem index : 3 ,12:33h - 9/19/2013
Refresh problem ,12:33h - 9/19/2013
Replaying all steps ,12:33h - 9/19/2013
Click ,12:33h - 9/19/2013
Make command Move 3,12:33h - 9/19/2013
Click ,12:33h - 9/19/2013
Make command Turn N,12:33h - 9/19/2013
Click ,12:33h - 9/19/2013
Make command Move -2,12:33h - 9/19/2013
Click ,12:33h - 9/19/2013
Make command Plot point,12:33h - 9/19/2013
Replaying all steps ,12:33h - 9/19/2013
Checking the solution ,12:33h - 9/19/2013
Click ,12:33h - 9/19/2013
Solution is Correct ,12:33h - 9/19/2013
Checked emotions are Proud. ,12:33h - 9/19/2013
Moving to next problem ,12:33h - 9/19/2013
Current problem index : 4 ,12:33h - 9/19/2013
Refresh problem ,12:33h - 9/19/2013
Replaying all steps ,12:33h - 9/19/2013
Click ,12:33h - 9/19/2013
Make command Move 1,12:33h - 9/19/2013
Click ,12:33h - 9/19/2013
Make command Turn N,12:33h - 9/19/2013
Click ,12:33h - 9/19/2013
Make command Move 2,12:33h - 9/19/2013
Checking the solution ,12:33h - 9/19/2013
Click ,12:33h - 9/19/2013
Solution is Incorrect ,12:33h - 9/19/2013
Checked emotions are . ,12:33h - 9/19/2013
Refresh problem ,12:33h - 9/19/2013
Replaying all steps ,12:33h - 9/19/2013
Click ,12:33h - 9/19/2013
Click ,12:33h - 9/19/2013
Make command Grab Point P1,12:33h - 9/19/2013
Click ,12:33h - 9/19/2013
Make command Turn E,12:33h - 9/19/2013
Click ,12:33h - 9/19/2013
Make command Move 2,12:33h - 9/19/2013
Click ,12:33h - 9/19/2013
Make command Turn S,12:33h - 9/19/2013
Click ,12:33h - 9/19/2013
Make command Move 2,12:33h - 9/19/2013
Click ,12:33h - 9/19/2013
Make command Release Point,12:33h - 9/19/2013
Replaying all steps ,12:33h - 9/19/2013
Checking the solution ,12:33h - 9/19/2013
Click ,12:33h - 9/19/2013
Solution is Correct ,12:33h - 9/19/2013
Checked emotions are Happy. ,12:33h - 9/19/2013
Moving to next problem ,12:33h - 9/19/2013
Current problem index : 5 ,12:33h - 9/19/2013
Refresh problem ,12:33h - 9/19/2013
Replaying all steps ,12:33h - 9/19/2013
Replaying all steps ,12:33h - 9/19/2013
Click ,12:33h - 9/19/2013
Make command Grab Point P1,12:33h - 9/19/2013
Click ,12:33h - 9/19/2013
Make command Turn E,12:33h - 9/19/2013
Click ,12:33h - 9/19/2013
Make command Move 3,12:33h - 9/19/2013
Refresh problem ,12:33h - 9/19/2013
Click ,12:33h - 9/19/2013
Make command Turn N,12:33h - 9/19/2013
Click ,12:33h - 9/19/2013
Make command Move 1,12:33h - 9/19/2013
Click ,12:33h - 9/19/2013
Make command Release Point,12:33h - 9/19/2013
Checking the solution ,12:33h - 9/19/2013
Click ,12:33h - 9/19/2013
Solution is Correct ,12:33h - 9/19/2013
Checked emotions are Happy. ,12:33h - 9/19/2013
Switch user 10,20:20h - 8/27/2013
Current problem index : 0 ,8:58h - 9/23/2013
Click ,8:58h - 9/23/2013
Make command Move 2,8:58h - 9/23/2013
Click ,8:58h - 9/23/2013
Solution is Correct ,8:58h - 9/23/2013
Checking the solution ,8:58h - 9/23/2013
Checked emotions are . ,8:58h - 9/23/2013
Current problem index : 0 ,9:55h - 9/23/2013
Click ,9:55h - 9/23/2013
Solution is Correct ,9:55h - 9/23/2013
Checking the solution ,9:55h - 9/23/2013
Checked emotions are . ,9:55h - 9/23/2013
Current problem index : 0 ,9:59h - 9/23/2013
Click ,9:59h - 9/23/2013
Make command Move 1,9:59h - 9/23/2013
Checking the solution ,9:59h - 9/23/2013
Click ,9:59h - 9/23/2013
Solution is Correct ,9:59h - 9/23/2013
Checked emotions are Proud. ,9:59h - 9/23/2013
Checking the solution ,9:59h - 9/23/2013
Click ,9:59h - 9/23/2013
Solution is Correct ,9:59h - 9/23/2013
Current problem index : 0 ,10:23h - 9/23/2013
Checking the solution ,10:23h - 9/23/2013
Click ,10:23h - 9/23/2013
Solution is Correct ,10:23h - 9/23/2013
Checked emotions are . ,10:23h - 9/23/2013
Click ,10:23h - 9/23/2013
Click ,10:23h - 9/23/2013
Solution is Correct ,10:23h - 9/23/2013
Click ,10:23h - 9/23/2013
Checking the solution ,10:23h - 9/23/2013
Checked emotions are . ,10:23h - 9/23/2013
Click ,10:23h - 9/23/2013
Click ,10:23h - 9/23/2013
Click ,10:23h - 9/23/2013
Make command Turn W,10:23h - 9/23/2013
Click ,10:23h - 9/23/2013
Make command Move 3,10:23h - 9/23/2013
Click ,10:23h - 9/23/2013
Make command Plot point,10:23h - 9/23/2013
Click ,10:23h - 9/23/2013
Make command Grab Point P1,10:23h - 9/23/2013
Click ,10:23h - 9/23/2013
Make command Move 1,10:23h - 9/23/2013
Click ,10:23h - 9/23/2013
Make command Release Point,10:23h - 9/23/2013
Refresh problem ,10:23h - 9/23/2013
Checking the solution ,10:23h - 9/23/2013
Click ,10:23h - 9/23/2013
Solution is Correct ,10:23h - 9/23/2013
Checked emotions are Happy. ,10:23h - 9/23/2013
Refresh problem ,10:23h - 9/23/2013
Current problem index : 2 ,10:23h - 9/23/2013
Current problem index : 2 ,10:23h - 9/23/2013
Moving to next problem ,10:23h - 9/23/2013
Current problem index : 1 ,10:23h - 9/23/2013
Refresh problem ,10:23h - 9/23/2013
Current problem index : 3 ,10:23h - 9/23/2013
Click ,10:23h - 9/23/2013
Make command Turn S,10:23h - 9/23/2013
Click ,10:23h - 9/23/2013
Make command Move 3,10:23h - 9/23/2013
Checking the solution ,10:23h - 9/23/2013
Click ,10:23h - 9/23/2013
Solution is Incorrect ,10:23h - 9/23/2013
Checked emotions are . ,10:23h - 9/23/2013
Refresh problem ,10:23h - 9/23/2013
Replaying all steps ,10:23h - 9/23/2013
Click ,10:23h - 9/23/2013
Click ,10:23h - 9/23/2013
Make command Turn N,10:23h - 9/23/2013
Current problem index : 0 ,11:45h - 9/23/2013
Checking the solution ,11:45h - 9/23/2013
Click ,11:45h - 9/23/2013
Solution is Correct ,11:45h - 9/23/2013
Checked emotions are . ,11:45h - 9/23/2013
Moving to next problem ,11:45h - 9/23/2013
Current problem index : 1 ,11:45h - 9/23/2013
Refresh problem ,11:45h - 9/23/2013
Replaying all steps ,11:45h - 9/23/2013
Click ,11:45h - 9/23/2013
Click ,11:45h - 9/23/2013
Make command Turn N,11:45h - 9/23/2013
Click ,11:45h - 9/23/2013
Make command Move 3,11:45h - 9/23/2013
Click ,11:45h - 9/23/2013
Make command Move 1,11:45h - 9/23/2013
Checking the solution ,11:45h - 9/23/2013
Click ,11:45h - 9/23/2013
Solution is Incorrect ,11:45h - 9/23/2013
Checked emotions are Guilty. ,11:45h - 9/23/2013
Refresh problem ,11:45h - 9/23/2013
Replaying all steps ,11:45h - 9/23/2013
Click ,11:45h - 9/23/2013
Click ,11:45h - 9/23/2013
Make command Move 3,11:45h - 9/23/2013
Replaying all steps ,11:45h - 9/23/2013
Click ,11:45h - 9/23/2013
Make command Turn N,11:45h - 9/23/2013
Make command Move 1,11:45h - 9/23/2013
Current problem index : 0 ,11:55h - 9/23/2013
Checking the solution ,11:55h - 9/23/2013
Click ,11:55h - 9/23/2013
Solution is Correct ,11:55h - 9/23/2013
Checked emotions are . ,11:55h - 9/23/2013
Moving to next problem ,11:55h - 9/23/2013
Current problem index : 1 ,11:55h - 9/23/2013
Refresh problem ,11:55h - 9/23/2013
Replaying all steps ,11:55h - 9/23/2013
Click ,11:55h - 9/23/2013
Make command Move 3,11:55h - 9/23/2013
Click ,11:55h - 9/23/2013
Make command Turn N,11:55h - 9/23/2013
Click ,11:55h - 9/23/2013
Make command Move 1,11:55h - 9/23/2013
Click ,11:55h - 9/23/2013
Make command Plot point,11:55h - 9/23/2013
Checking the solution ,11:55h - 9/23/2013
Checking the solution ,11:55h - 9/23/2013
Click ,11:55h - 9/23/2013
Solution is Correct ,11:55h - 9/23/2013
Checked emotions are Happy/Proud. ,11:55h - 9/23/2013
Moving to next problem ,11:55h - 9/23/2013
Current problem index : 2 ,11:55h - 9/23/2013
Replaying all steps ,11:55h - 9/23/2013
Refresh problem ,11:55h - 9/23/2013
Click ,11:55h - 9/23/2013
Click ,11:55h - 9/23/2013
Make command Turn S,11:55h - 9/23/2013
Click ,11:55h - 9/23/2013
Make command Move -2,11:55h - 9/23/2013
Click ,11:55h - 9/23/2013
Refresh problem ,11:55h - 9/23/2013
Replaying all steps ,11:55h - 9/23/2013
Click ,11:55h - 9/23/2013
Make command Turn S,11:55h - 9/23/2013
Click ,11:55h - 9/23/2013
Make command Move 2,11:55h - 9/23/2013
Click ,11:55h - 9/23/2013
Make command Move 3,11:55h - 9/23/2013
Refresh problem ,11:55h - 9/23/2013
Replaying all steps ,11:55h - 9/23/2013
Click ,11:55h - 9/23/2013
Make command Turn W,11:55h - 9/23/2013
Click ,11:55h - 9/23/2013
Make command Move 2,11:55h - 9/23/2013
Click ,11:55h - 9/23/2013
Make command Turn S,11:55h - 9/23/2013
Click ,11:55h - 9/23/2013
Click ,11:55h - 9/23/2013
Click ,11:55h - 9/23/2013
Click ,11:55h - 9/23/2013
Make command Move 3,11:55h - 9/23/2013
Click ,11:55h - 9/23/2013
Make command Plot point,11:55h - 9/23/2013
Checking the solution ,11:55h - 9/23/2013
Click ,11:55h - 9/23/2013
Solution is Correct ,11:55h - 9/23/2013
Checked emotions are Proud. ,11:55h - 9/23/2013
Moving to next problem ,11:55h - 9/23/2013
Current problem index : 3 ,11:55h - 9/23/2013
Refresh problem ,11:55h - 9/23/2013
Replaying all steps ,11:55h - 9/23/2013
Click ,11:55h - 9/23/2013
Click ,11:55h - 9/23/2013
Make command Move 3,11:55h - 9/23/2013
Click ,11:55h - 9/23/2013
Make command Turn S,11:55h - 9/23/2013
Click ,11:55h - 9/23/2013
Make command Move 2,11:55h - 9/23/2013
Click ,11:55h - 9/23/2013
Make command Plot point,11:55h - 9/23/2013
Checking the solution ,11:55h - 9/23/2013
Click ,11:55h - 9/23/2013
Solution is Correct ,11:55h - 9/23/2013
Checked emotions are Proud. ,11:55h - 9/23/2013
Moving to next problem ,11:55h - 9/23/2013
Current problem index : 4 ,11:55h - 9/23/2013
Refresh problem ,11:55h - 9/23/2013
Replaying all steps ,11:55h - 9/23/2013
Click ,11:55h - 9/23/2013
Make command Move 1,11:55h - 9/23/2013
Click ,11:55h - 9/23/2013
Make command Turn N,11:55h - 9/23/2013
Click ,11:55h - 9/23/2013
Make command Plot point,11:55h - 9/23/2013
Click ,11:55h - 9/23/2013
Make command Move 2,11:55h - 9/23/2013
Refresh problem ,11:55h - 9/23/2013
Replaying all steps ,11:55h - 9/23/2013
Click ,11:55h - 9/23/2013
Make command Grab Point P1,11:55h - 9/23/2013
Click ,11:55h - 9/23/2013
Make command Turn E,11:55h - 9/23/2013
Click ,11:55h - 9/23/2013
Make command Move 2,11:55h - 9/23/2013
Click ,11:55h - 9/23/2013
Make command Turn S,11:55h - 9/23/2013
Click ,11:55h - 9/23/2013
Make command Move 2,11:55h - 9/23/2013
Click ,11:55h - 9/23/2013
Make command Release Point,11:55h - 9/23/2013
Checking the solution ,11:55h - 9/23/2013
Click ,11:55h - 9/23/2013
Solution is Correct ,11:55h - 9/23/2013
Checked emotions are . ,11:55h - 9/23/2013
Moving to next problem ,11:55h - 9/23/2013
Current problem index : 5 ,11:55h - 9/23/2013
Refresh problem ,11:55h - 9/23/2013
Replaying all steps ,11:55h - 9/23/2013
Click ,11:55h - 9/23/2013
Make command Turn W,11:55h - 9/23/2013
Click ,11:55h - 9/23/2013
Make command Move 1,11:55h - 9/23/2013
Click ,11:55h - 9/23/2013
Make command Turn S,11:55h - 9/23/2013
Click ,11:55h - 9/23/2013
Refresh problem ,11:55h - 9/23/2013
Replaying all steps ,11:55h - 9/23/2013
Click ,11:55h - 9/23/2013
Click ,11:55h - 9/23/2013
Make command Grab Point P1,11:55h - 9/23/2013
Click ,11:55h - 9/23/2013
Make command Turn E,11:55h - 9/23/2013
Click ,11:55h - 9/23/2013
Make command Move 3,11:55h - 9/23/2013
Click ,11:55h - 9/23/2013
Make command Turn N,11:55h - 9/23/2013
Click ,11:55h - 9/23/2013
Make command Move 1,11:55h - 9/23/2013
Click ,11:55h - 9/23/2013
Make command Release Point,11:55h - 9/23/2013
Checking the solution ,11:55h - 9/23/2013
Click ,11:55h - 9/23/2013
Solution is Correct ,11:55h - 9/23/2013
Checked emotions are Grateful. ,11:55h - 9/23/2013
Checking the solution ,11:55h - 9/23/2013
Solution is Correct ,11:55h - 9/23/2013
Click ,11:55h - 9/23/2013
Switch user 11,20:20h - 8/27/2013
Current problem index : 0 ,13:2h - 9/23/2013
Click ,13:2h - 9/23/2013
Click ,13:2h - 9/23/2013
Make command Turn W,13:2h - 9/23/2013
Click ,13:2h - 9/23/2013
Make command Move 2,13:2h - 9/23/2013
Click ,13:2h - 9/23/2013
Make command Plot point,13:2h - 9/23/2013
Click ,13:2h - 9/23/2013
Make command Grab Point P1,13:2h - 9/23/2013
Click ,13:2h - 9/23/2013
Make command Move -2,13:2h - 9/23/2013
Click ,13:2h - 9/23/2013
Make command Release Point,13:2h - 9/23/2013
Replaying all steps ,13:2h - 9/23/2013
Refresh problem ,13:2h - 9/23/2013
Checking the solution ,13:2h - 9/23/2013
Click ,13:2h - 9/23/2013
Solution is Correct ,13:2h - 9/23/2013
Checked emotions are Happy/Sad/Guilty/Hungry/Grateful/Ashamed/Pitiful/Frustrated/Proud. ,13:2h - 9/23/2013
Current problem index : 1 ,13:2h - 9/23/2013
Refresh problem ,13:2h - 9/23/2013
Replaying all steps ,13:2h - 9/23/2013
Moving to next problem ,13:2h - 9/23/2013
Click ,13:2h - 9/23/2013
Make command Move 3,13:2h - 9/23/2013
Replaying all steps ,13:2h - 9/23/2013
Click ,13:2h - 9/23/2013
Make command Turn W,13:2h - 9/23/2013
Click ,13:2h - 9/23/2013
Make command Move 5,13:2h - 9/23/2013
Checking the solution ,13:2h - 9/23/2013
Click ,13:2h - 9/23/2013
Solution is Incorrect ,13:2h - 9/23/2013
Checked emotions are Ashamed. ,13:2h - 9/23/2013
Click ,13:2h - 9/23/2013
Make command Turn N,13:2h - 9/23/2013
Click ,13:2h - 9/23/2013
Make command Move 3,13:2h - 9/23/2013
Click ,13:2h - 9/23/2013
Make command Turn E,13:2h - 9/23/2013
Click ,13:2h - 9/23/2013
Make command Move 3,13:2h - 9/23/2013
Click ,13:2h - 9/23/2013
Make command Turn W,13:2h - 9/23/2013
Click ,13:2h - 9/23/2013
Make command Move 1,13:2h - 9/23/2013
Click ,13:2h - 9/23/2013
Make command Move 1,13:2h - 9/23/2013
Checking the solution ,13:2h - 9/23/2013
Click ,13:2h - 9/23/2013
Solution is Incorrect ,13:2h - 9/23/2013
Checked emotions are Sad. ,13:2h - 9/23/2013
Click ,13:2h - 9/23/2013
Checking the solution ,13:2h - 9/23/2013
Solution is Incorrect ,13:2h - 9/23/2013
Checked emotions are Pitiful. ,13:2h - 9/23/2013
Click ,13:2h - 9/23/2013
Make command Turn S,13:2h - 9/23/2013
Click ,13:2h - 9/23/2013
Make command Move 3,13:2h - 9/23/2013
Replaying all steps ,13:2h - 9/23/2013
Click ,13:2h - 9/23/2013
Make command Turn E,13:2h - 9/23/2013
Click ,13:2h - 9/23/2013
Make command Move 3,13:2h - 9/23/2013
Click ,13:2h - 9/23/2013
Make command Move 1,13:2h - 9/23/2013
Click ,13:2h - 9/23/2013
Make command Turn N,13:2h - 9/23/2013
Click ,13:2h - 9/23/2013
Make command Move 1,13:2h - 9/23/2013
Checking the solution ,13:2h - 9/23/2013
Click ,13:2h - 9/23/2013
Solution is Incorrect ,13:2h - 9/23/2013
Checked emotions are Frustrated. ,13:2h - 9/23/2013
Click ,13:2h - 9/23/2013
Make command Plot point,13:2h - 9/23/2013
Checking the solution ,13:2h - 9/23/2013
Click ,13:2h - 9/23/2013
Solution is Correct ,13:2h - 9/23/2013
Checked emotions are Proud. ,13:2h - 9/23/2013
Moving to next problem ,13:2h - 9/23/2013
Refresh problem ,13:2h - 9/23/2013
Current problem index : 2 ,13:2h - 9/23/2013
Replaying all steps ,13:2h - 9/23/2013
Click ,13:2h - 9/23/2013
Make command Turn W,13:2h - 9/23/2013
Click ,13:2h - 9/23/2013
Click ,13:2h - 9/23/2013
Make command Move 2,13:2h - 9/23/2013
Click ,13:2h - 9/23/2013
Make command Turn S,13:2h - 9/23/2013
Refresh problem ,13:2h - 9/23/2013
Click ,13:2h - 9/23/2013
Make command Move 3,13:2h - 9/23/2013
Click ,13:2h - 9/23/2013
Make command Plot point,13:2h - 9/23/2013
Checking the solution ,13:2h - 9/23/2013
Click ,13:2h - 9/23/2013
Solution is Correct ,13:2h - 9/23/2013
Checked emotions are Happy/Proud. ,13:2h - 9/23/2013
Current problem index : 3 ,13:2h - 9/23/2013
Refresh problem ,13:2h - 9/23/2013
Replaying all steps ,13:2h - 9/23/2013
Moving to next problem ,13:2h - 9/23/2013
Click ,13:2h - 9/23/2013
Make command Move 3,13:2h - 9/23/2013
Click ,13:2h - 9/23/2013
Make command Turn S,13:2h - 9/23/2013
Click ,13:2h - 9/23/2013
Make command Move 2,13:2h - 9/23/2013
Checking the solution ,13:2h - 9/23/2013
Click ,13:2h - 9/23/2013
Make command Plot point,13:2h - 9/23/2013
Click ,13:2h - 9/23/2013
Solution is Correct ,13:2h - 9/23/2013
Checking the solution ,13:2h - 9/23/2013
Current problem index : 4 ,13:2h - 9/23/2013
Moving to next problem ,13:2h - 9/23/2013
